node_index,x_m,y_m,z_m,zone_id,response_external_C_per_1SD,response_meeting_C_per_1SD,response_server_C_per_1SD,response_working_C_per_1SD
801,6.25,4.25,1.5,4,0.4284124681161159,1.2735377074350047,2.1565371521189816,1.2886455254865903
802,6.25,4.75,1.5,4,0.46044325187021234,1.2430987976914616,2.1879096875118185,1.2633421645210594
803,6.25,5.25,1.5,2,0.5209406428306714,1.2185859095394005,2.183311581662809,1.233752005359062
804,6.25,5.75,1.5,1,0.40053189249279647,1.8984496654465497,2.0928668942656934,1.345858031995209
805,6.25,6.25,1.5,1,0.39100713541769305,1.9542658554868968,2.0151252425077537,1.297766022574192
806,6.25,6.75,1.5,1,0.35383736654449865,1.9625373603285567,2.023848352271541,1.2595669023132594
807,6.25,7.25,1.5,1,0.3088191274131984,1.870894340447729,2.0113137668043146,1.2732520441821205
808,6.25,7.75,1.5,1,0.3750684094266271,1.818889859758285,2.0386687302202207,1.3394543625130126
809,6.25,8.25,1.5,1,0.36552142792747616,1.7533910296185586,1.9754064500514792,1.3864910439993483
810,6.25,8.75,1.5,1,0.363984628906229,1.6130405164772863,1.97756126493374,1.4632738288743787
811,6.75,0.25,1.5,2,0.6285401745161296,1.2857077686455582,2.2384858464187802,1.2149236363191978
812,6.75,0.75,1.5,2,0.5137708422745754,1.2681128410212448,2.3836955556405153,1.242788513999664
813,6.75,1.25,1.5,2,0.5030989240149994,1.2234366001315595,2.450253272379265,1.246844207528439
814,6.75,1.75,1.5,2,0.4976256707570715,1.2365245793296327,2.3859590401506843,1.291556903663783
815,6.75,2.25,1.5,2,0.511490180791849,1.308012982024737,2.2868269112033213,1.3478235426994951
816,6.75,2.75,1.5,2,0.505369776410977,1.3113603208232898,2.2545955857170394,1.3052705421208237
817,6.75,3.25,1.5,4,0.48522094177836145,1.225339337743609,2.1490716501744376,1.1939780790052643
818,6.75,3.75,1.5,4,0.4618113662108585,1.2207437833079282,2.0955089786164374,1.2229600254607502
819,6.75,4.25,1.5,4,0.47059291970676315,1.2029969495755177,2.0836322307190427,1.2244068615862793
820,6.75,4.75,1.5,2,0.49909091585161025,1.1778602725427596,2.1340377350763946,1.2138279231635825
821,6.75,5.25,1.5,2,0.5245216168877253,1.160508536384897,2.1510838526670875,1.1904484283845245
822,6.75,5.75,1.5,1,0.4145037480683869,1.9418322788398301,2.0905282511089944,1.3941702953910546
823,6.75,6.25,1.5,1,0.4374546596911426,2.0890453618701987,2.0675732968853877,1.3401632948455962
824,6.75,6.75,1.5,1,0.4778745825301114,3.001634482531511,2.1157740830974725,1.4965221333716985
825,6.75,7.25,1.5,1,0.353757286585109,2.189865448325848,1.9778995467986815,1.2984521153259672
826,6.75,7.75,1.5,1,0.36743231086435013,2.1282967731783664,2.0129817078911074,1.297542791255726
827,6.75,8.25,1.5,1,0.35773780356518886,1.979213717102856,1.9316028749429768,1.326870605024759
828,6.75,8.75,1.5,1,0.3523729143708812,1.7508402845132132,1.9529946686139303,1.4722961446068241
829,7.25,0.25,1.5,2,0.588167355056335,1.2926713664951741,2.2616690828300605,1.1942787830165793
830,7.25,0.75,1.5,2,0.5062321168203533,1.2795361241952616,2.4140328620593787,1.2326297817676986
831,7.25,1.25,1.5,2,0.5034051784246565,1.2275806073895206,2.5339523227973313,1.2457381190529944
832,7.25,1.75,1.5,2,0.49285046414345646,1.2132794385765429,2.550857146090969,1.2859446999167887
833,7.25,2.25,1.5,2,0.5034828350859375,1.2502814146733132,2.5108167645942707,1.3466384797360322
834,7.25,2.75,1.5,2,0.5277100344241302,1.2629547720519485,2.524412232884265,1.3376519440642551
835,7.25,3.25,1.5,2,0.5421876122158904,1.2042568637740174,2.7044111757800464,1.2300223286778922
836,7.25,3.75,1.5,2,0.5290358320859795,1.181075043432246,3.2338028501575096,1.1051294956399051
837,7.25,4.25,1.5,2,0.5243545118247218,1.1531583608864049,3.392742821327172,1.1257445155605448
838,7.25,4.75,1.5,2,0.5191484345071629,1.0870706250638478,3.783068855523566,1.0918212069761493
839,7.25,5.25,1.5,2,0.6047162719243842,1.1421511172123449,3.2102608088998115,1.1847527958674422
840,7.25,5.75,1.5,1,0.43844660636397215,2.005417985346962,2.102766917663923,1.431318930959572
841,7.25,6.25,1.5,1,0.4275940818681587,2.0619505152460844,2.102099338971109,1.3763514800546697
842,7.25,6.75,1.5,1,0.41737520645624776,3.0795969945892363,2.019796076108749,1.6114083237653773
843,7.25,7.25,1.5,1,0.3748729894393344,2.478887141538374,2.053854641223272,1.307684104686878
844,7.25,7.75,1.5,1,0.3460057677158304,2.420853274990926,2.036511012642798,1.3178360048099986
845,7.25,8.25,1.5,1,0.3120001814108167,2.2095476590188534,1.9758973915981244,1.3526030776793136
846,7.25,8.75,1.5,1,0.33134145088339173,1.9245939281355569,1.925105424087369,1.4468039448134427
847,7.75,0.25,1.5,2,0.5406481049460878,1.2778426134634295,2.2729279608953616,1.190318544411624
848,7.75,0.75,1.5,2,0.4938195129077218,1.2887077858648928,2.449867023452611,1.2286005554977615
849,7.75,1.25,1.5,2,0.49916464777839636,1.227578882889839,2.61920916818357,1.2387464508334767
850,7.75,1.75,1.5,2,0.5009937777902113,1.1987498921128115,2.689608095041051,1.2641488722523386
851,7.75,2.25,1.5,2,0.5091078042005908,1.225947901964974,2.6475495998344,1.3136529534793597
852,7.75,2.75,1.5,2,0.539182492748727,1.2331521111139785,2.652325669183389,1.3165995082786834
853,7.75,3.25,1.5,2,0.5747430141221528,1.2102337494085484,2.8541416944304907,1.2154469047274485
854,7.75,5.25,1.5,2,0.5417103196369193,1.1187841318704699,3.4834722716195676,1.1422193032358092
855,7.75,5.75,1.5,1,0.43053970703320593,2.0035367149185803,2.103481868037723,1.4223395006963793
856,7.75,6.25,1.5,1,0.4237044236955902,2.086830857928169,2.108442122376741,1.389055540868146
857,7.75,6.75,1.5,1,0.17652515331191845,3.4324528210252847,2.231089045274886,1.5769074336439637
858,7.75,7.25,1.5,1,0.40252114240768877,2.7431440880339024,2.0304929359772834,1.2980331716647668
859,7.75,7.75,1.5,1,0.26367351520902144,2.722325249740354,2.0362841485869327,1.4262607756690073
860,7.75,8.25,1.5,1,0.3112666337458724,2.3125622635701046,1.9688732016041137,1.367763100804117
861,7.75,8.75,1.5,1,0.32870992925671383,2.102783500185055,1.9110047971887993,1.4122288076266833
862,8.25,0.25,1.5,2,0.5242947549506296,1.2690697841906085,2.282199790220764,1.1966802566457289
863,8.25,0.75,1.5,2,0.48903558099017974,1.280385750345214,2.4533355676501976,1.2216969321210018
864,8.25,1.25,1.5,2,0.4925856638109953,1.2199474126084553,2.62313496513451,1.2174202945111785
865,8.25,1.75,1.5,2,0.4998407550553877,1.1799171749227626,2.70969722403207,1.2187682184822528
866,8.25,2.25,1.5,2,0.5126053727865194,1.1971460051564051,2.6781711800053403,1.2635818749592282
867,8.25,2.75,1.5,2,0.5339617038365568,1.206170285512935,2.664150247302312,1.2873199263797115
868,8.25,3.25,1.5,2,0.5492350663622945,1.169985393185556,2.6912592729547726,1.2092187974637825
869,8.25,5.25,1.5,2,0.5527265631193017,1.1184694027916329,3.520087203007617,1.1333855418844372
870,8.25,5.75,1.5,1,0.3733568708347733,1.9813012192151425,2.0294454899899175,1.4260480424203545
871,8.25,6.25,1.5,1,0.44184579471925994,2.173539027981258,2.060329941654817,1.4079317196786243
872,8.25,6.75,1.5,1,0.2474443611264,3.5848569406633217,2.065412688966056,1.513994633584327
873,8.25,7.25,1.5,1,0.4413945096633549,3.060593890722138,2.003673541910884,1.4318600568728135
874,8.25,7.75,1.5,1,0.21059571206628025,3.0525776212449536,2.052899083602315,1.4395200955969467
875,8.25,8.25,1.5,1,0.3808790230393059,2.320114982459396,1.967442728569607,1.370262049168019
876,8.25,8.75,1.5,1,0.370660980333387,2.225181196383821,1.9381769826672008,1.3857259351966755
877,8.75,0.25,1.5,2,0.5073088694030294,1.259953483235442,2.253260689127297,1.198121289815218
878,8.75,0.75,1.5,2,0.4875982975419278,1.2624602854630484,2.3963806448907645,1.2094698685470529
879,8.75,1.25,1.5,2,0.48411287971165873,1.2104208241768717,2.5408460021330876,1.2045783116659818
880,8.75,1.75,1.5,2,0.4909848362193522,1.1737367320322576,2.646646096040498,1.196668824447966
881,8.75,2.25,1.5,2,0.5148104362681936,1.1830299417653134,2.6627233721345727,1.2139660357853295
882,8.75,2.75,1.5,2,0.5424353094424504,1.186941893616866,2.638404036153777,1.2444630467055278
883,8.75,3.25,1.5,2,0.5503134783901111,1.15526300995257,2.635039767147659,1.2109932871217828
884,8.75,5.25,1.5,2,0.5465923156438496,1.14572106279161,3.393510090058663,1.1457342292786905
885,8.75,5.75,1.5,1,0.32592890272826935,1.9599978970860512,2.004176941448175,1.4227495331715143
886,8.75,6.25,1.5,1,0.5426164941728687,2.4100403422763765,1.9747565625951478,1.4039043059488105
887,8.75,6.75,1.5,1,0.5379408036743362,3.8556414429824923,1.6557435691237872,1.3748532213315097
888,8.75,7.25,1.5,1,0.5208374701125321,3.457893769238218,1.9600089567876047,1.3014663086014775
889,8.75,7.75,1.5,1,0.32689665019377573,3.3443372133822784,2.12483810806629,1.3776163341338041
890,8.75,8.25,1.5,1,0.40598012549142193,2.2443792521121493,1.9624357538044286,1.3570891466322328
891,8.75,8.75,1.5,1,0.41367534424144636,2.2373293736792546,1.9874621942402997,1.3826102538455838
892,9.25,0.25,1.5,2,0.5010199812913281,1.2397750648397419,2.216025938116586,1.188422925963944
893,9.25,0.75,1.5,2,0.493091924451352,1.243529555368309,2.3089801208580756,1.2008458628743877
894,9.25,1.25,1.5,2,0.5046629676082343,1.220194719234221,2.4058356407241854,1.2004758305185903
895,9.25,1.75,1.5,2,0.5103677651481575,1.2012794175632406,2.4903414962625003,1.1933991734433937
896,9.25,2.25,1.5,2,0.5263957462838148,1.2024103778593571,2.543784745556802,1.1949193046292041
897,9.25,2.75,1.5,2,0.5457666327397549,1.1904160400887684,2.5539478938190197,1.21505271698285
898,9.25,3.25,1.5,2,0.5424682112396498,1.1537416418057176,2.617520749553619,1.2024223576851876
899,9.25,5.25,1.5,2,0.527439573005536,1.1418748692835508,3.339410223186864,1.1191458396725111
900,9.25,5.75,1.5,1,0.32069976370329994,1.9829237508384892,2.023130615770996,1.4454721130497674
901,9.25,6.25,1.5,1,0.38729274977697403,2.303964302804952,1.9594300272565446,1.3897882256358025
902,9.25,6.75,1.5,1,0.3904886624241507,2.39305206132541,1.9799185549593112,1.3236280734972894
903,9.25,7.25,1.5,1,0.3879667208354465,2.6864168152270236,1.8850514765114472,1.3316193077710303
904,9.25,7.75,1.5,1,0.4496518471621552,3.1714984215164272,1.775835953579087,1.3926200311027017
905,9.25,8.25,1.5,1,0.3899580707855619,2.16995962875498,1.955781585777304,1.3266047698056844
906,9.25,8.75,1.5,1,0.3853861644141427,2.2024914328542877,1.983976512338595,1.349964492126395
907,9.75,0.25,1.5,2,0.5201048718649678,1.2354016486923993,2.1651770451747803,1.1922455175153517
908,9.75,0.75,1.5,2,0.5237733481725967,1.2385086330858273,2.217074764111409,1.1926786424391052
909,9.75,1.25,1.5,2,0.5405018568008412,1.2328243152407696,2.251446110328376,1.1926841075522616
910,9.75,1.75,1.5,2,0.5531833343678223,1.2210549352306799,2.28214937378508,1.1940432645138166
911,9.75,2.25,1.5,2,0.5654615701907252,1.2067187657246117,2.308818050245859,1.202116484192588
912,9.75,2.75,1.5,2,0.5586780769209454,1.1933525997043546,2.3773747272007784,1.2084760207195373
913,9.75,3.25,1.5,2,0.5249497424979128,1.1764278444007477,2.5015823148129273,1.188742344755698
914,9.75,3.75,1.5,2,0.533076024969065,1.1815457624159733,2.7701458671536874,1.1977097837531472
915,9.75,4.25,1.5,2,0.5386883165505154,1.1758046868984857,2.9136638773500945,1.1865237973476057
916,9.75,4.75,1.5,2,0.5339072076992035,1.1619891545756054,3.0291529639324897,1.1535508187071244
917,9.75,5.25,1.5,2,0.5389556383311884,1.1569277205914612,2.7995471947994193,1.1383113717541677
918,9.75,5.75,1.5,1,0.3172443799924312,2.0146324380720215,2.0294430962174443,1.4691361132359164
919,9.75,6.25,1.5,1,0.4045716614852708,2.3663615197969023,2.0093822617015165,1.4514417813575955
920,9.75,6.75,1.5,1,0.4046375257794019,2.3555217742174093,1.9715218079957146,1.4214069050610993
921,9.75,7.25,1.5,1,0.36321176100335195,2.1937188578269318,1.9426827887314861,1.4079791107040367
922,9.75,7.75,1.5,1,0.33195017249690867,1.9663857909964586,1.9659238217221526,1.3829234097299639
923,9.75,8.25,1.5,1,0.3307882810618275,1.8120477637923371,2.0397744771408504,1.3679108041531578
924,9.75,8.75,1.5,1,0.3323583672035575,1.794409893927877,2.0703353449229946,1.3755494109473838
925,0.25,0.25,2.0,2,0.5259775579400285,1.5970439544373785,2.845015720607942,1.4936802437106078
926,0.25,0.75,2.0,2,0.48211816308747707,1.445954821944384,3.0902523477288186,1.3243615565507112
927,0.25,1.25,2.0,2,0.5288035619879895,1.3809636658758833,3.193059820332512,1.2747484159350364
928,0.25,1.75,2.0,2,0.6061989503766531,1.3184740776954436,3.2047502584509977,1.194802124234697
929,0.25,2.25,2.0,2,0.6192329206303103,1.2907049929699588,3.128214296378739,1.1986114456291446
930,0.25,2.75,2.0,2,0.5498675994851964,1.3069933520217385,2.9773089370542025,1.2384749226144733
931,0.25,3.25,2.0,2,0.5279078435385018,1.356023489516384,2.7659638101521833,1.3007380828014246
932,0.25,3.75,2.0,2,0.5103484098318767,1.4533145287955187,2.5981595229542425,1.3665737709942776
933,0.25,4.25,2.0,2,0.5183326385794241,1.5636803945517184,2.546407708969298,1.4171392911358198
934,0.25,4.75,2.0,3,0.5139449436596212,1.645904402767259,2.4943146820248248,1.4849424957642618
935,0.25,5.25,2.0,3,0.5333797639236999,1.7296306740199958,2.4353613841437904,1.5269654845014755
936,0.25,5.75,2.0,3,0.5233552571607515,1.7815325725616291,2.3682186222706254,1.5532008351715325
937,0.25,6.25,2.0,3,0.534135143870426,1.791627391290317,2.329095627896918,1.5762015717962983
938,0.25,6.75,2.0,3,0.5439949544400069,1.7468638117945696,2.2713068674363734,1.6134255761214937
939,0.25,7.25,2.0,3,0.5433635446953535,1.7598008489820243,2.2509471853182452,1.6370867293060452
940,0.25,7.75,2.0,3,0.5347136697033793,1.796227147260339,2.2383720680789243,1.644214464848111
941,0.25,8.25,2.0,3,0.5441483213135642,1.8157833182293803,2.247461910324955,1.6275627008900346
942,0.25,8.75,2.0,3,0.5676366193704153,1.7945275377042547,2.2801802953832806,1.597137261961154
943,0.75,0.25,2.0,2,0.5096983874131003,1.6387248095368914,2.7325240897304526,1.4242540244694322
944,0.75,0.75,2.0,2,0.46325220025081737,1.5020475977150063,2.953658363393199,1.3193013711345392
945,0.75,1.75,2.0,2,0.537331982007257,1.4069994685019889,3.0699474714429065,1.3053642547877153
946,0.75,2.25,2.0,2,0.6051623123963485,1.3779522446863268,3.04875847887737,1.2399276181840155
947,0.75,2.75,2.0,2,0.5713409047226382,1.3749036771011285,2.9087379451078554,1.2500031676703431
948,0.75,3.25,2.0,2,0.47817891422832653,1.3906108720720045,2.692955125975005,1.3180491451343348
949,0.75,3.75,2.0,2,0.45965346761211723,1.462100775276093,2.535659679835743,1.4379842276660462
950,0.75,4.25,2.0,2,0.49519553167836455,1.5449943748112052,2.517141945768693,1.4985965561553298
951,0.75,4.75,2.0,3,0.5126928727473886,1.6084420209719474,2.49537418301211,1.543317971713676
952,0.75,5.25,2.0,3,0.5155146089655844,1.673744188937474,2.4319520551418745,1.5553034990493615
953,0.75,5.75,2.0,3,0.5139166817437089,1.6969404911480337,2.375706620024186,1.5655408907856991
954,0.75,6.25,2.0,3,0.5061129832664629,1.7217141545338508,2.3408764245323073,1.5599108178089545
955,0.75,6.75,2.0,3,0.4992155551832544,1.6881586214188926,2.284463476299299,1.5644568373288024
956,0.75,7.25,2.0,3,0.5008257691044283,1.6623802797157272,2.2628795104393844,1.5979463650208598
957,0.75,7.75,2.0,3,0.49639526331804845,1.6557981196699427,2.254394392703924,1.6202182405788594
958,0.75,8.25,2.0,3,0.5003798691699175,1.695691961608974,2.2447713619217997,1.614200157711149
959,0.75,8.75,2.0,3,0.5131010532280292,1.6825113406719838,2.269657467718372,1.590082479406755
960,1.25,0.25,2.0,2,0.4818646573813996,1.6304733957418147,2.603224883817913,1.470331315524654
961,1.25,1.75,2.0,2,0.3837277302552322,1.4058516191816077,2.889923401754475,1.3818148541898994
962,1.25,2.25,2.0,2,0.43584588323648776,1.295850111980037,2.7627864596971556,1.1210862974124485
963,1.25,2.75,2.0,2,0.5045925237277411,1.3456810249318567,2.6581508008171606,1.1514120638719527
964,1.25,3.25,2.0,2,0.5014445653582029,1.4229795073016067,2.5741110888724905,1.3060362948433135
965,1.25,3.75,2.0,2,0.43533274571955455,1.421337198855822,2.4699529202188715,1.536859407415537
966,1.25,4.25,2.0,3,0.5275639432470475,1.5301299651073275,2.5220501577755123,1.573021482282081
967,1.25,4.75,2.0,3,0.5584474075137481,1.6081867095207916,2.504669301982904,1.582708196054423
968,1.25,5.25,2.0,3,0.5446789045392476,1.66504935300599,2.457558733530249,1.5712408810404068
969,1.25,5.75,2.0,3,0.5345950543445511,1.6879210542081466,2.4028935865874868,1.564725390313421
970,1.25,6.25,2.0,3,0.5041307789668588,1.6712742139514678,2.351401982446926,1.5506959404647271
971,1.25,6.75,2.0,3,0.47906774473295166,1.6495546592997863,2.313621184167295,1.5449969591885515
972,1.25,7.25,2.0,3,0.4754013453660545,1.6414509557168488,2.3159702969931746,1.558352965532726
973,1.25,7.75,2.0,3,0.478969788832212,1.6145627959362947,2.3219862002227925,1.587222495081241
974,1.25,8.25,2.0,3,0.47038035303466286,1.608851829168183,2.2830612763879805,1.5698697458804292
975,1.25,8.75,2.0,3,0.4721351946457077,1.6419558152789362,2.2659721879837575,1.5754410431780428
976,1.75,0.25,2.0,2,0.41524200787889376,1.5969668596157842,2.4803918554748754,1.5468431838833778
977,1.75,0.75,2.0,2,0.45390695510265255,1.5584050906772167,2.5268219844939357,1.587622426183818
978,1.75,1.25,2.0,2,0.4786746949188451,1.503782976130248,2.6212333648330253,1.4976745443506347
979,1.75,1.75,2.0,2,0.3712515134901063,1.3732892966577195,2.433134001942007,1.421068240956359
980,1.75,2.25,2.0,2,0.36542837997364747,1.406850645344066,2.749370673955439,1.3800422918794388
981,1.75,2.75,2.0,2,0.4753960899475622,1.349262250113506,2.7701550391571277,1.2651252501038046
982,1.75,3.25,2.0,2,0.5325849849588503,1.3716778731921186,2.5999826123563348,1.230364049264084
983,1.75,3.75,2.0,2,0.5161315163028993,1.4700344798297567,2.494230747543071,1.4130537573936301
984,1.75,4.25,2.0,3,0.5274028567552826,1.528376865147456,2.4490257202032577,1.5557431258230894
985,1.75,4.75,2.0,3,0.5412412438535588,1.6142481796302817,2.4176634977978404,1.5909747919490749
986,1.75,5.25,2.0,3,0.5360879228350689,1.656113884605312,2.4001434669575996,1.5875540712343021
987,1.75,5.75,2.0,3,0.532560121560047,1.6774530504699294,2.401022102980602,1.5747915869816185
988,1.75,6.25,2.0,3,0.5071481261790055,1.6732840019447217,2.3648136185946957,1.5589420798081683
989,1.75,6.75,2.0,3,0.4815357390724751,1.6634032758493227,2.31921639512246,1.5739166397947377
990,1.75,7.25,2.0,3,0.4605635929113078,1.6585415538009378,2.307240532408846,1.5718880968835935
991,1.75,7.75,2.0,3,0.42953087216322544,1.6442712104564075,2.291726459361703,1.5672772801871144
992,1.75,8.25,2.0,3,0.4612464574335434,1.6168085318694536,2.2829566332931823,1.5422537645394043
993,1.75,8.75,2.0,3,0.4490800520075291,1.647083193132539,2.258256973456626,1.561988281573596
994,2.25,0.25,2.0,2,0.40254977967297806,1.5560933459770279,2.41402327671499,1.574237226197389
995,2.25,0.75,2.0,2,0.47219365479988523,1.5600626604116468,2.4325032520224705,1.6330276656487202
996,2.25,1.25,2.0,2,0.46044976854802866,1.3146253252198872,2.1058078305814325,1.4280737721631718
997,2.25,1.75,2.0,2,0.40813424796980297,1.497596783479696,2.524604209019738,1.5085133608068098
998,2.25,2.25,2.0,2,0.2872179471585696,1.3263829167386572,2.3367782592363393,1.379600960059534
999,2.25,2.75,2.0,2,0.37466816193601876,1.4770364838795713,2.6374016521508956,1.4761327012469039
1000,2.25,3.25,2.0,2,0.4420118088347701,1.4741532062198168,2.668475691558556,1.4195036449207739
1001,2.25,3.75,2.0,2,0.5470315081228704,1.4687184858228475,2.602859033689705,1.3884996798215041
1002,2.25,4.25,2.0,3,0.6249042654726248,1.5560359778886192,2.580349489687812,1.4267812543497491
1003,2.25,4.75,2.0,3,0.6035499027722244,1.6091167072355284,2.494780088900487,1.5178301687141795
1004,2.25,5.25,2.0,3,0.5498439420258634,1.6493414804712834,2.441461878730188,1.5754631129994212
1005,2.25,5.75,2.0,3,0.5219513885357067,1.664779015847079,2.3990326462214995,1.5771574573513985
1006,2.25,6.25,2.0,3,0.4965232776854599,1.6946813663712943,2.375727196621028,1.5924041833133618
1007,2.25,6.75,2.0,3,0.47797048076009424,1.6885951117761522,2.3207161114335704,1.5951317171852786
1008,2.25,7.25,2.0,3,0.44399996244859713,1.6760026053883101,2.280409709681245,1.5790645082404073
1009,2.25,7.75,2.0,3,0.43281839431764674,1.6722077748865207,2.282610288768058,1.5515256287859598
1010,2.25,8.25,2.0,3,0.4448551928171986,1.6632641422751524,2.2802236165390313,1.5409993932515267
1011,2.25,8.75,2.0,3,0.43619043203973784,1.6854910724488623,2.2385286361522696,1.5535972426090883
1012,2.75,0.25,2.0,2,0.4156673498965662,1.503579641326338,2.389535147133599,1.5742287385808211
1013,2.75,0.75,2.0,2,0.4539182695529175,1.5348512669972025,2.426846965859006,1.6435236938513984
1014,2.75,1.25,2.0,2,0.4814468598423952,1.4045641356640597,2.1607892078427127,1.4696039467728006
1015,2.75,1.75,2.0,2,0.46440230223177426,1.5154832544755263,2.2973755236446864,1.5696925687040089
1016,2.75,2.25,2.0,2,0.3557096320710278,1.426147538142861,2.5360731337998117,1.4436202467321737
1017,2.75,2.75,2.0,2,0.29306860105699056,1.368106496505906,2.4953239124856954,1.445608544941222
1018,2.75,3.25,2.0,2,0.4134956570230581,1.4264580802365965,2.5877996188582,1.49616915452996
1019,2.75,3.75,2.0,2,0.501614992144794,1.457002889732077,2.631548451232682,1.470204965201831
1020,2.75,4.25,2.0,3,0.5760315279039449,1.5134493520566132,2.546238439131312,1.4331749315236713
1021,2.75,4.75,2.0,3,0.589502540486123,1.5784174361272527,2.4778549415808366,1.4511929483784634
1022,2.75,5.25,2.0,3,0.5501216315625336,1.633698661418023,2.4315947203470194,1.534767979458475
1023,2.75,5.75,2.0,3,0.5015471810332661,1.674644484214034,2.358653079614461,1.598329296434283
1024,2.75,6.25,2.0,3,0.496667998585923,1.7428349794083562,2.3420420507078497,1.6171561878126866
1025,2.75,6.75,2.0,3,0.47347272129966533,1.7249892987754025,2.311895390334406,1.586524327410754
1026,2.75,7.25,2.0,3,0.446818508800217,1.699758255716107,2.2744285911357327,1.5346153040419015
1027,2.75,7.75,2.0,3,0.4469591367960889,1.7072018149793033,2.27996816311246,1.495443251893119
1028,2.75,8.25,2.0,3,0.43905128064357285,1.7140885353093855,2.285688003732623,1.5063181498043996
1029,2.75,8.75,2.0,3,0.4489524260641142,1.7172380285005606,2.222982114532882,1.50075382180612
1030,3.25,0.25,2.0,2,0.4252435364105757,1.4470112544808267,2.4269254962376148,1.5869436641545076
1031,3.25,0.75,2.0,2,0.44778248623231426,1.4996230812167948,2.466674181195855,1.6238428172481938
1032,3.25,1.25,2.0,2,0.49638004305810424,1.4496750972455978,2.2998052941627876,1.4717922927893943
1033,3.25,1.75,2.0,2,0.4844445168139022,1.4981917983307016,2.2316560797622707,1.5462874240397537
1034,3.25,2.25,2.0,2,0.4682288622584809,1.5035462987165067,2.480075742644546,1.5113492231464043
1035,3.25,2.75,2.0,2,0.3471119617813667,1.438367474480273,2.5821043982982044,1.4015124221996225
1036,3.25,3.25,2.0,2,0.35291575526136704,1.3634666002994833,2.5710098548589917,1.4499606859279588
1037,3.25,3.75,2.0,2,0.4554677438829275,1.3887919259007175,2.557043171725377,1.514023158015025
1038,3.25,4.25,2.0,2,0.5040393930512209,1.4946483898733878,2.5243235010823226,1.5083868910437332
1039,3.25,4.75,2.0,3,0.5581883543291861,1.5618978715130023,2.459594992024548,1.4863059176447488
1040,3.25,5.25,2.0,3,0.5263462077880059,1.6006540148962325,2.3971772256717077,1.5363943408660057
1041,3.25,5.75,2.0,3,0.48884615828589434,1.661555575950857,2.340561989159634,1.578595069649905
1042,3.25,6.25,2.0,3,0.4684623854859403,1.7292274134129932,2.291936156119543,1.5835083470411622
1043,3.25,6.75,2.0,3,0.4490821893902786,1.767093059034869,2.269194773658543,1.5814592021421066
1044,3.25,7.25,2.0,3,0.4489447035708091,1.7671394052518643,2.255144099425966,1.518200769929052
1045,3.25,7.75,2.0,3,0.45254508212076766,1.7490119784750429,2.2696409026239945,1.4622008212857207
1046,3.25,8.25,2.0,3,0.45206715827549393,1.7210306740946049,2.2556549686629084,1.4342404470397774
1047,3.25,8.75,2.0,3,0.4659881837718706,1.7329319502012517,2.1938464069087713,1.4519385793682213
1048,3.75,0.25,2.0,2,0.4624115116455235,1.407178974813644,2.4507233853144568,1.5617409967662543
1049,3.75,0.75,2.0,2,0.45299215050599484,1.4455574661494306,2.5291402564214795,1.5686283779022983
1050,3.75,1.25,2.0,2,0.5113667704726821,1.5024270515079454,2.4277787461742797,1.48587818768001
1051,3.75,1.75,2.0,2,0.5076552269603583,1.4749578296148647,2.2675089999894813,1.4919566328474174
1052,3.75,2.25,2.0,2,0.503785243857515,1.486696508432665,2.4242839754380965,1.5290179130111528
1053,3.75,2.75,2.0,2,0.4571602366316098,1.478932448861585,2.520893429709792,1.433985575755337
1054,3.75,3.25,2.0,2,0.3757883865880308,1.4671945731094524,2.5678959965299595,1.3983125833017336
1055,3.75,3.75,2.0,2,0.4003051435455721,1.4158026505147343,2.5345937292817715,1.4580393016959743
1056,3.75,4.25,2.0,2,0.4478127488451018,1.4529599418942236,2.4856183446121225,1.5164191618315392
1057,3.75,4.75,2.0,2,0.4740437171992851,1.555922274659435,2.4183356368922784,1.537227699812783
1058,3.75,5.25,2.0,3,0.47742491043569785,1.6240759404807041,2.3324432957674643,1.5442878210430353
1059,3.75,5.75,2.0,3,0.4764123381006007,1.6866763254873265,2.2883434363920676,1.5535113136809642
1060,3.75,6.25,2.0,3,0.45540083243826657,1.7446448911877606,2.2466526339213955,1.5369031452014579
1061,3.75,6.75,2.0,3,0.4555775163642388,1.800231173107464,2.217969078832843,1.512232722673682
1062,3.75,7.25,2.0,3,0.45734052909716016,1.8423011790058639,2.2263310566176586,1.4819754574875525
1063,3.75,7.75,2.0,3,0.4550561861617505,1.8161296619980831,2.250177142173861,1.4481813739011173
1064,3.75,8.25,2.0,3,0.4615519336637529,1.747058885637291,2.242693041536892,1.4247396263726964
1065,3.75,8.75,2.0,3,0.4666009813978563,1.735442974501401,2.1980201680212024,1.446477696816614
1066,4.25,0.25,2.0,2,0.513215647814593,1.4002989430621497,2.516110633151048,1.4926247622202473
1067,4.25,0.75,2.0,2,0.48200958859413423,1.3896253527628581,2.608298163321689,1.4937345337407841
1068,4.25,1.25,2.0,2,0.4921755240827891,1.476510176471558,2.5538108319661155,1.4355766706110882
1069,4.25,1.75,2.0,2,0.523378134899391,1.425091471680871,2.3942034995157284,1.4366315498334603
1070,4.25,2.25,2.0,2,0.4934869986024541,1.45581941603818,2.4128753768688527,1.5059875254531792
1071,4.25,2.75,2.0,2,0.5010573509640711,1.4815329774125996,2.4960073943283407,1.4415341593632034
